Timestamp,Timestamp (UNIX epoch),Time Since Last Sample (seconds),Platform,Processor,Processor Cores,RAM,Network Interface,Network Bytes Sent (bytes),Network Bytes Received (bytes),Network Packets Sent (packets),Network Packets Received (packets),Current Machine CPU (percent),Current Machine CPU Frequency (megahertz),Current Machine Virtual Memory (percent),Current Machine Virtual Memory (bytes),Current Machine Swap Memory (percent),Current Machine Swap Memory (bytes),Current Machine Disk Usage (percent),Current Machine Disk Usage (bytes),Bitcoin Process ID,Bitcoin Process Virtual Memory (bytes),Bitcoin Process Memory (bytes),Bitcoin Process Shared Memory (bytes),Bitcoin Process Memory (percent),Bitcoin Process CPU (percent),
2023-05-21 17:27:52.761166,1684690072.761166,,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10627826,541350449,46181,370843,17.6,2592.008,17.5,1141358592,0.2,2121728,88.5,52611739648,15887,3743817728.0,618291200.0,341041152.0,7.4,140.0,
2023-05-21 17:27:53.750298,1684690073.750298,0.9891319274902344,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10627900,541350449,46182,370843,39.3,2592.008,17.6,1146564608,0.2,2121728,88.5,52630765568,15887,3755319296.0,635977728.0,354570240.0,7.6,233.3,
2023-05-21 17:27:54.740531,1684690074.740531,0.9902329444885254,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10629177,541352470,46197,370853,51.8,2592.008,17.9,1166934016,0.2,2121728,88.5,52625178624,15887,3750825984.0,617590784.0,333881344.0,7.4,160.0,
2023-05-21 17:27:55.808723,1684690075.808723,1.0681920051574707,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10633241,541355186,46221,370872,43.4,2592.008,17.8,1165611008,0.2,2121728,88.5,52654653440,15887,3760529408.0,617377792.0,331743232.0,7.4,173.3,
2023-05-21 17:27:56.806708,1684690076.806708,0.9979851245880127,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10635781,541357481,46240,370884,39.1,2592.008,17.8,1164509184,0.2,2121728,88.5,52623990784,15887,3746226176.0,626487296.0,338362368.0,7.5,162.5,
2023-05-21 17:27:57.766604,1684690077.766604,0.9598958492279053,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10638941,541378044,46268,370914,33.2,2592.008,18.0,1178279936,0.2,2121728,88.4,52610367488,15887,3762061312.0,619630592.0,328679424.0,7.4,156.2,
2023-05-21 17:27:58.745003,1684690078.745003,0.9783990383148193,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10639015,541378044,46269,370914,35.0,2592.008,17.9,1170931712,0.2,2121728,88.5,52625305600,15887,3774078976.0,625414144.0,332079104.0,7.5,166.7,
2023-05-21 17:27:59.720172,1684690079.720172,0.9751689434051514,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10639015,541378044,46269,370914,40.0,2592.008,17.9,1172602880,0.2,2121728,88.5,52640460800,15887,3776843776.0,631046144.0,335777792.0,7.6,150.0,
2023-05-21 17:28:00.742935,1684690080.742935,1.0227630138397217,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10639089,541378044,46270,370914,33.7,2592.008,18.1,1182216192,0.2,2383872,88.4,52609323008,15887,3780259840.0,626249728.0,328355840.0,7.5,175.0,
2023-05-21 17:28:01.763096,1684690081.763096,1.0201611518859863,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10639768,541378663,46272,370915,38.5,2592.008,18.0,1179688960,0.2,2383872,88.5,52620300288,15887,3760635904.0,617144320.0,314728448.0,7.4,186.7,
2023-05-21 17:28:02.761471,1684690082.761471,0.9983749389648438,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10641852,541389030,46284,370927,19.7,2592.008,18.3,1201479680,0.2,2383872,88.4,52608749568,15887,3756138496.0,616824832.0,313737216.0,7.4,23.5,
2023-05-21 17:28:03.738719,1684690083.738719,0.977247953414917,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10642953,541390717,46291,370933,7.9,2592.008,18.3,1203392512,0.2,2383872,88.4,52608757760,15887,3756138496.0,616841216.0,313737216.0,7.4,0.0,
2023-05-21 17:28:04.744485,1684690084.744485,1.0057659149169922,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10643353,541391120,46295,370936,2.0,2592.008,18.3,1204379648,0.2,2383872,88.4,52608770048,15887,3756138496.0,616841216.0,313737216.0,7.4,0.0,
2023-05-21 17:28:05.735627,1684690085.735627,0.9911420345306396,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10643413,541391271,46296,370937,3.0,2592.008,18.3,1205633024,0.2,2383872,88.4,52608774144,15887,3756138496.0,616841216.0,313737216.0,7.4,0.0,
2023-05-21 17:28:06.759708,1684690086.759708,1.0240809917449951,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10643487,541391271,46297,370937,5.4,2592.008,18.3,1205628928,0.2,2383872,88.4,52608782336,15887,3756138496.0,616841216.0,313737216.0,7.4,0.0,
2023-05-21 17:28:07.734357,1684690087.734357,0.97464919090271,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10643849,541391984,46300,370939,2.9,2592.008,18.3,1206390784,0.2,2383872,88.4,52608782336,15887,3758276608.0,617025536.0,313708544.0,7.4,0.0,
2023-05-21 17:28:08.732122,1684690088.732122,0.9977648258209229,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10644074,541391984,46302,370939,4.5,2592.008,18.1,1183854592,0.2,2383872,88.4,52608802816,15887,3758276608.0,617025536.0,313708544.0,7.4,0.0,
2023-05-21 17:28:09.734435,1684690089.734435,1.0023131370544434,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10645679,541409089,46312,370955,5.0,2592.008,18.0,1178812416,0.2,2383872,88.5,52621107200,15887,3751792640.0,615444480.0,312061952.0,7.4,46.7,
2023-05-21 17:28:10.735807,1684690090.735807,1.0013718605041504,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10645679,541409089,46312,370955,2.6,2592.008,18.0,1181376512,0.2,2383872,88.4,52608663552,15887,3751792640.0,615444480.0,312061952.0,7.4,0.0,
2023-05-21 17:28:11.735898,1684690091.735898,1.0000910758972168,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10647087,541409444,46316,370957,1.7,2592.008,18.0,1181855744,0.2,2383872,88.4,52608667648,15887,3767615488.0,628617216.0,325197824.0,7.5,50.0,
2023-05-21 17:28:12.735197,1684690092.735197,0.9992990493774414,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10647730,541418318,46324,370966,4.8,2592.008,18.0,1179725824,0.2,2383872,88.4,52608528384,15887,3746996224.0,614088704.0,310665216.0,7.4,0.0,
2023-05-21 17:28:13.732289,1684690093.732289,0.9970920085906982,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10649112,541434498,46332,370979,2.0,2592.008,18.0,1179471872,0.2,2383872,88.4,52609089536,15887,3761946624.0,629301248.0,325861376.0,7.5,68.8,
2023-05-21 17:28:14.735641,1684690094.735641,1.0033519268035889,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10649793,541452927,46341,370994,5.2,2592.008,18.0,1180893184,0.2,2383872,88.4,52608413696,15887,3743498240.0,613138432.0,309698560.0,7.4,0.0,
2023-05-21 17:28:15.752933,1684690095.752933,1.0172920227050781,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10653687,541453978,46360,371007,3.6,2592.008,18.0,1181548544,0.2,2383872,88.4,52608417792,15887,3745669120.0,613675008.0,309698560.0,7.4,0.0,
2023-05-21 17:28:16.730847,1684690096.730847,0.9779138565063477,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10654430,541460387,46367,371015,2.1,2592.008,18.0,1181544448,0.2,2383872,88.4,52608430080,15887,3745669120.0,613675008.0,309698560.0,7.4,0.0,
2023-05-21 17:28:17.754812,1684690097.754812,1.0239651203155518,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10654564,541460502,46369,371016,14.2,2592.008,18.3,1203412992,0.2,2383872,88.4,52608442368,15887,3745669120.0,613675008.0,309698560.0,7.4,0.0,
2023-05-21 17:28:18.731743,1684690098.731743,0.976931095123291,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10655118,541460562,46371,371017,4.7,2592.008,18.3,1204912128,0.2,2383872,88.4,52608450560,15887,3773915136.0,624783360.0,320651264.0,7.5,62.5,
2023-05-21 17:28:19.784702,1684690099.784702,1.0529589653015137,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10655547,541467575,46377,371025,11.4,2592.008,18.3,1203261440,0.2,2383872,88.4,52608282624,15887,3750805504.0,614207488.0,310071296.0,7.4,0.0,
2023-05-21 17:28:20.739339,1684690100.739339,0.9546370506286621,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10655547,541467575,46377,371025,5.9,2592.008,18.3,1203515392,0.2,2383872,88.4,52608290816,15887,3750805504.0,614207488.0,310071296.0,7.4,0.0,
2023-05-21 17:28:21.735643,1684690101.735643,0.9963037967681885,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10656037,541467936,46382,371027,6.4,2592.008,18.4,1207570432,0.2,2383872,88.4,52608139264,15887,3757273088.0,613863424.0,309190656.0,7.4,12.5,
2023-05-21 17:28:22.721104,1684690102.721104,0.9854609966278076,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10659546,541471028,46403,371044,3.9,2592.008,18.4,1208279040,0.2,2383872,88.4,52608159744,15887,3778981888.0,617287680.0,312557568.0,7.4,18.8,
2023-05-21 17:28:23.733209,1684690103.733209,1.0121049880981445,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10666331,541499643,46446,371087,8.7,2592.008,18.4,1209864192,0.2,2383872,88.4,52608032768,15887,3763703808.0,614592512.0,308797440.0,7.4,0.0,
2023-05-21 17:28:24.740298,1684690104.740298,1.0070891380310059,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10667169,541501763,46455,371095,7.7,2592.008,18.3,1203097600,0.2,2383872,88.4,52608167936,15887,3757318144.0,613863424.0,307605504.0,7.4,5.9,
2023-05-21 17:28:25.735389,1684690105.735389,0.9950909614562988,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10671436,541523173,46481,371125,4.9,2592.008,18.3,1203560448,0.2,2383872,88.4,52608188416,15887,3757318144.0,613863424.0,307605504.0,7.4,0.0,
2023-05-21 17:28:26.730327,1684690106.730327,0.9949378967285156,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10671896,541524416,46486,371128,5.7,2592.008,18.3,1204260864,0.2,2383872,88.4,52608196608,15887,3763830784.0,613863424.0,307605504.0,7.4,6.7,
2023-05-21 17:28:27.732113,1684690107.732113,1.0017859935760498,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10673327,541525833,46496,371135,8.0,2592.008,18.3,1203834880,0.2,2383872,88.4,52608045056,15887,3755376640.0,611299328.0,305037312.0,7.3,0.0,
2023-05-21 17:28:28.735463,1684690108.735463,1.003350019454956,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10673327,541525833,46496,371135,3.8,2592.008,18.3,1206095872,0.2,2383872,88.4,52608049152,15887,3755376640.0,611299328.0,305037312.0,7.3,0.0,
2023-05-21 17:28:29.757821,1684690109.757821,1.0223581790924072,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10674706,541534043,46504,371146,8.5,2592.008,18.4,1214828544,0.2,2383872,88.4,52608053248,15887,3783442432.0,625823744.0,319475712.0,7.5,60.0,
2023-05-21 17:28:30.766299,1684690110.766299,1.0084779262542725,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10675896,541535693,46510,371149,15.6,2592.008,18.6,1228238848,0.2,2383872,88.4,52607848448,15887,3763695616.0,610004992.0,303652864.0,7.3,0.0,
2023-05-21 17:28:31.778943,1684690111.778943,1.0126440525054932,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10678095,541543859,46525,371164,9.5,2592.008,19.0,1261490176,0.2,2383872,88.4,52607868928,15887,3763691520.0,609968128.0,303616000.0,7.3,0.0,
2023-05-21 17:28:32.746629,1684690112.746629,0.9676859378814697,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10678620,541557509,46532,371176,12.4,2592.008,19.8,1321775104,0.2,2383872,88.4,52607889408,15887,3764027392.0,610250752.0,303894528.0,7.3,0.0,
2023-05-21 17:28:33.741200,1684690113.7412,0.9945709705352783,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10680455,541557900,46538,371181,3.7,2592.008,19.8,1323552768,0.2,2383872,88.4,52607893504,15887,3764027392.0,610250752.0,303894528.0,7.3,0.0,
2023-05-21 17:28:34.738237,1684690114.738237,0.9970369338989258,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10680932,541557900,46540,371181,4.0,2592.008,19.8,1324281856,0.2,2383872,88.4,52607905792,15887,3764027392.0,610250752.0,303894528.0,7.3,0.0,
2023-05-21 17:28:35.748131,1684690115.748131,1.0098941326141357,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10681179,541558478,46542,371184,5.3,2592.008,19.8,1327177728,0.2,2383872,88.4,52607918080,15887,3764027392.0,610250752.0,303894528.0,7.3,6.2,
2023-05-21 17:28:36.751403,1684690116.751403,1.0032720565795898,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10684053,541560350,46555,371192,11.1,2592.008,19.9,1330302976,0.2,2383872,88.4,52607770624,15887,3753783296.0,607703040.0,301334528.0,7.3,0.0,
2023-05-21 17:28:37.738991,1684690117.738991,0.9875879287719727,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10684927,541560650,46560,371197,3.8,2592.008,19.9,1330212864,0.2,2383872,88.4,52607778816,15887,3764645888.0,617095168.0,310718464.0,7.4,53.3,
2023-05-21 17:28:38.751260,1684690118.75126,1.0122690200805664,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10685536,541561914,46565,371202,6.5,2592.008,19.9,1332424704,0.2,2383872,88.4,52607660032,15887,3753648128.0,607088640.0,300707840.0,7.3,6.7,
2023-05-21 17:28:39.742756,1684690119.742756,0.9914958477020264,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10686301,541562180,46569,371206,1.7,2592.008,19.9,1333014528,0.2,2383872,88.4,52607676416,15887,3753648128.0,607088640.0,300707840.0,7.3,0.0,
2023-05-21 17:28:40.724841,1684690120.724841,0.9820852279663086,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10686361,541562583,46570,371207,2.1,2592.008,19.9,1333399552,0.2,2383872,88.4,52607680512,15887,3753648128.0,607088640.0,300707840.0,7.3,0.0,
2023-05-21 17:28:41.746098,1684690121.746098,1.021256923675537,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10686361,541562583,46570,371207,1.0,2592.008,19.9,1333653504,0.2,2383872,88.4,52607684608,15887,3753648128.0,607088640.0,300707840.0,7.3,6.2,
2023-05-21 17:28:42.745340,1684690122.74534,0.9992420673370361,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10687004,541566659,46575,371212,5.3,2592.008,19.9,1335140352,0.2,2383872,88.4,52607565824,15887,3761860608.0,605978624.0,299585536.0,7.3,0.0,
2023-05-21 17:28:43.751070,1684690123.75107,1.0057299137115479,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10688273,541567062,46579,371216,1.0,2592.008,19.9,1335554048,0.2,2383872,88.4,52607582208,15887,3761860608.0,605978624.0,299585536.0,7.3,0.0,
2023-05-21 17:28:44.751415,1684690124.751415,1.00034499168396,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10688966,541568334,46583,371219,2.2,2592.008,19.9,1335554048,0.2,2383872,88.4,52607582208,15887,3764031488.0,606326784.0,299929600.0,7.3,0.0,
2023-05-21 17:28:45.731348,1684690125.731348,0.9799330234527588,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10690302,541584928,46592,371235,5.0,2592.008,19.7,1317937152,0.2,2383872,88.5,52629995520,15887,3769753600.0,605896704.0,299454464.0,7.3,0.0,
2023-05-21 17:28:46.740124,1684690126.740124,1.0087759494781494,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10690525,541584988,46593,371236,6.2,2592.008,19.9,1329889280,0.2,2383872,88.4,52607467520,15887,3769753600.0,605896704.0,299454464.0,7.3,6.7,
2023-05-21 17:28:47.743557,1684690127.743557,1.0034329891204834,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10691590,541585168,46596,371239,4.7,2592.008,19.9,1330495488,0.2,2383872,88.4,52607479808,15887,3769753600.0,605896704.0,299454464.0,7.3,0.0,
2023-05-21 17:28:48.749437,1684690128.749437,1.0058801174163818,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10691590,541585168,46596,371239,4.3,2592.008,19.9,1330929664,0.2,2383872,88.4,52607483904,15887,3769753600.0,605896704.0,299454464.0,7.3,0.0,
2023-05-21 17:28:49.739182,1684690129.739182,0.9897449016571045,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10692581,541603986,46602,371253,3.2,2592.008,19.9,1331449856,0.2,2383872,88.4,52607496192,15887,3786612736.0,615227392.0,308453376.0,7.4,60.0,
2023-05-21 17:28:50.742363,1684690130.742363,1.003180980682373,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10694131,541612424,46608,371262,11.7,2592.008,19.8,1326141440,0.2,2383872,88.4,52607385600,15887,3767644160.0,604614656.0,297832448.0,7.3,0.0,
2023-05-21 17:28:51.737581,1684690131.737581,0.99521803855896,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10694822,541612484,46609,371263,4.9,2592.008,19.8,1326399488,0.2,2383872,88.4,52607389696,15887,3767644160.0,604614656.0,297832448.0,7.3,0.0,
2023-05-21 17:28:52.758799,1684690132.758799,1.0212180614471436,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10697466,541630667,46623,371280,4.8,2592.008,19.8,1320804352,0.2,2383872,88.5,52613042176,15887,3800870912.0,624947200.0,318136320.0,7.5,56.2,
2023-05-21 17:28:53.761305,1684690133.761305,1.0025060176849365,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10697526,541631094,46624,371282,5.2,2592.008,19.8,1325281280,0.2,2646016,88.4,52607262720,15887,3776811008.0,604876800.0,298065920.0,7.3,0.0,
2023-05-21 17:28:54.737704,1684690134.737704,0.9763989448547363,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10701233,541632754,46635,371289,4.7,2592.008,19.9,1335988224,0.2,2646016,88.4,52607123456,15887,3772166144.0,602873856.0,296062976.0,7.2,0.0,
2023-05-21 17:28:55.766680,1684690135.76668,1.0289759635925293,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10701655,541633843,46639,371294,2.0,2592.008,19.9,1335906304,0.2,2646016,88.4,52607123456,15887,3772166144.0,602873856.0,296062976.0,7.2,0.0,
2023-05-21 17:28:56.744724,1684690136.744724,0.9780440330505371,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10702300,541634390,46644,371297,1.6,2592.008,19.9,1335885824,0.2,2646016,88.4,52607139840,15887,3774337024.0,602873856.0,296062976.0,7.2,6.2,
2023-05-21 17:28:57.754115,1684690137.754115,1.0093910694122314,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10703048,541635756,46651,371304,4.3,2592.008,19.9,1331720192,0.2,2646016,88.4,52606984192,15887,3761180672.0,600231936.0,293421056.0,7.2,0.0,
2023-05-21 17:28:58.745352,1684690138.745352,0.9912369251251221,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10704017,541639205,46659,371311,4.6,2592.008,19.9,1330372608,0.2,2646016,88.4,52606861312,15887,3763793920.0,599859200.0,293040128.0,7.2,0.0,
2023-05-21 17:28:59.743916,1684690139.743916,0.9985640048980713,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10705077,541640654,46667,371319,3.7,2592.008,19.9,1334968320,0.2,2646016,88.4,52606648320,15887,3759443968.0,597835776.0,291016704.0,7.2,0.0,
2023-05-21 17:29:00.769513,1684690140.769513,1.0255968570709229,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10707829,541643608,46675,371327,5.5,2592.008,19.9,1335001088,0.2,2646016,88.4,52606476288,15887,3763425280.0,597434368.0,290607104.0,7.2,0.0,
2023-05-21 17:29:01.736596,1684690141.736596,0.967083215713501,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10708604,541675088,46681,371350,2.0,2592.008,19.9,1335492608,0.2,2646016,88.4,52606496768,15887,3763425280.0,597434368.0,290607104.0,7.2,0.0,
2023-05-21 17:29:02.746918,1684690142.746918,1.010321855545044,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10710912,541676269,46689,371356,1.2,2592.008,19.9,1335967744,0.2,2646016,88.4,52606504960,15887,3763425280.0,597434368.0,290607104.0,7.2,0.0,
2023-05-21 17:29:03.740204,1684690143.740204,0.9932861328125,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10712502,541678231,46698,371366,1.9,2592.008,19.9,1335959552,0.2,2646016,88.4,52606513152,15887,3765624832.0,597700608.0,290607104.0,7.2,0.0,
2023-05-21 17:29:04.748541,1684690144.748541,1.0083370208740234,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10714095,541679358,46705,371373,2.9,2592.008,19.9,1335951360,0.2,2646016,88.4,52606521344,15887,3765624832.0,597700608.0,290607104.0,7.2,0.0,
2023-05-21 17:29:05.743869,1684690145.743869,0.9953279495239258,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10715234,541680775,46717,371382,4.1,2592.008,19.9,1333297152,0.2,2646016,88.4,52609232896,15887,3782991872.0,613195776.0,305979392.0,7.4,60.0,
2023-05-21 17:29:06.737935,1684690146.737935,0.9940659999847412,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10715632,541680950,46720,371384,6.2,2592.008,19.9,1333153792,0.2,2646016,88.4,52606418944,15887,3764469760.0,597135360.0,289910784.0,7.2,0.0,
2023-05-21 17:29:07.739676,1684690147.739676,1.0017409324645996,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10716392,541681891,46726,371390,4.2,2592.008,19.9,1333624832,0.2,2646016,88.4,52606431232,15887,3768844288.0,596873216.0,289648640.0,7.2,6.2,
2023-05-21 17:29:08.751698,1684690148.751698,1.0120220184326172,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10716579,541681951,46727,371391,2.2,2592.008,19.9,1334099968,0.2,2646016,88.4,52606459904,15887,3768844288.0,596873216.0,289648640.0,7.2,0.0,
2023-05-21 17:29:09.722939,1684690149.722939,0.9712409973144531,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10717097,541684174,46732,371396,5.3,2592.008,19.8,1323655168,0.2,2646016,88.5,52628172800,15887,3769221120.0,595177472.0,287944704.0,7.1,6.7,
2023-05-21 17:29:10.809277,1684690150.809277,1.0863380432128906,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10718025,541684414,46736,371400,4.7,2592.008,19.8,1325703168,0.2,2646016,88.4,52606308352,15887,3772055552.0,596029440.0,288788480.0,7.2,6.2,
2023-05-21 17:29:11.745525,1684690151.745525,0.9362478256225586,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10719488,541687197,46745,371408,2.8,2592.008,19.8,1325940736,0.2,2646016,88.4,52606324736,15887,3776393216.0,596029440.0,288788480.0,7.2,0.0,
2023-05-21 17:29:12.745080,1684690152.74508,0.9995551109313965,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10719831,541687595,46748,371411,2.9,2592.008,19.8,1326944256,0.2,2646016,88.4,52606332928,15887,3783081984.0,604631040.0,297390080.0,7.3,37.5,
2023-05-21 17:29:13.747400,1684690153.7474,1.0023200511932373,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10720974,541691537,46758,371420,7.9,2592.008,19.8,1321385984,0.2,2646016,88.4,52606066688,15887,3759771648.0,593076224.0,285822976.0,7.1,0.0,
2023-05-21 17:29:14.752321,1684690154.752321,1.0049209594726562,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10723017,541693543,46773,371435,2.9,2592.008,19.8,1321263104,0.2,2646016,88.4,52606091264,15887,3759771648.0,593166336.0,285913088.0,7.1,0.0,
2023-05-21 17:29:15.751659,1684690155.751659,0.999337911605835,"Linux-5.15.0-71-generic-x86_64-with-glibc2.35","x86_64",6,8 GB,"enp0s3",10723622,541693903,46779,371441,2.8,2592.008,19.8,1322778624,0.2,2646016,88.4,52606111744,15887,3759771648.0,593166336.0,285913088.0,7.1,0.0,
